interval_start_h,interval_end_h,f,exchange_reaction,bound_value,flux_at_optimum,is_binding
26,28,2.0,EX_cpd00111_e0,0.00016499746886274502,-0.00016499746886274502,True
26,28,2.0,EX_cpd00080_e0,9.531727965981655e-07,-9.531727965981655e-07,True
26,28,2.0,EX_cpd00477_e0,9.245417200094503e-06,-9.245417200094503e-06,True
26,28,2.0,EX_cpd00091_e0,1.3868954284904327e-05,-1.3868954284904327e-05,True
26,28,5.0,EX_cpd02711_e0,4.85053439735411e-05,-4.85053439735411e-05,True
26,28,5.0,EX_cpd00024_e0,0.00017411399603118368,-0.00017411399603118368,True
26,28,5.0,EX_cpd00018_e0,8.240912875974484e-05,-8.240912875974484e-05,True
26,28,5.0,EX_cpd01311_e0,0.000262658083300949,-0.0,False
26,28,5.0,EX_cpd00111_e0,0.0004124936721568625,-0.0004124936721568625,True
26,28,5.0,EX_cpd00080_e0,2.382931991495414e-06,-2.382931991495414e-06,True
26,28,5.0,EX_cpd00477_e0,2.3113543000236257e-05,-2.3113543000236257e-05,True
26,28,5.0,EX_cpd00091_e0,3.467238571226082e-05,-3.467238571226082e-05,True
26,28,10.0,EX_cpd02711_e0,9.70106879470822e-05,-9.70106879470822e-05,True
26,28,10.0,EX_cpd00024_e0,0.00034822799206236737,-0.00034822799206236737,True
26,28,10.0,EX_cpd00018_e0,0.00016481825751948968,-0.00016481825751948968,True
26,28,10.0,EX_cpd01311_e0,0.000525316166601898,-0.0,False
26,28,10.0,EX_cpd00111_e0,0.000824987344313725,-0.000824987344313725,True
26,28,10.0,EX_cpd00080_e0,4.765863982990828e-06,-4.765863982990828e-06,True
26,28,10.0,EX_cpd00477_e0,4.6227086000472514e-05,-4.6227086000472514e-05,True
26,28,10.0,EX_cpd00091_e0,6.934477142452164e-05,-6.934477142452164e-05,True
28,30,0.1,EX_cpd00169_e0,1.1845777555244751e-06,-1.1845777555244751e-06,True
28,30,0.1,EX_cpd00024_e0,2.254979246620044e-06,-2.254979246620044e-06,True
28,30,0.1,EX_cpd00018_e0,8.672558301165502e-07,-8.672558301165502e-07,True
28,30,0.1,EX_cpd00395_e0,5.046940098834481e-07,-5.046940098834481e-07,True
28,30,0.1,EX_cpd01311_e0,5.381529059888095e-06,-0.0,False
28,30,0.1,EX_cpd00023_e0,0.00024543520731002305,-0.00024543520731002305,True
28,30,0.1,EX_cpd00080_e0,9.692264262937062e-07,-9.692264262937062e-07,True
28,30,0.1,EX_cpd00477_e0,4.6488863533799463e-07,-4.6488863533799463e-07,True
28,30,0.1,EX_cpd00061_e0,5.929093624242424e-07,-5.929093624242424e-07,True
28,30,0.1,EX_cpd00091_e0,9.464127183216795e-07,-9.464127183216795e-07,True
28,30,1.0,EX_cpd00169_e0,1.184577755524475e-05,-1.184577755524475e-05,True
28,30,1.0,EX_cpd00024_e0,2.2549792466200443e-05,-2.2549792466200443e-05,True
28,30,1.0,EX_cpd00018_e0,8.672558301165503e-06,-8.672558301165503e-06,True
28,30,1.0,EX_cpd00395_e0,5.046940098834481e-06,-5.046940098834481e-06,True
28,30,1.0,EX_cpd01311_e0,5.381529059888095e-05,-0.0,False
28,30,1.0,EX_cpd00023_e0,0.0024543520731002307,-0.0024543520731002307,True
28,30,1.0,EX_cpd00080_e0,9.692264262937062e-06,-9.692264262937062e-06,True
28,30,1.0,EX_cpd00477_e0,4.6488863533799455e-06,-4.6488863533799455e-06,True
28,30,1.0,EX_cpd00061_e0,5.9290936242424245e-06,-5.9290936242424245e-06,True
28,30,1.0,EX_cpd00091_e0,9.464127183216794e-06,-9.464127183216794e-06,True
28,30,2.0,EX_cpd00169_e0,2.36915551104895e-05,-2.36915551104895e-05,True
28,30,2.0,EX_cpd00024_e0,4.5099584932400886e-05,-4.5099584932400886e-05,True
28,30,2.0,EX_cpd00018_e0,1.7345116602331005e-05,-1.7345116602331005e-05,True
28,30,2.0,EX_cpd00395_e0,1.0093880197668962e-05,-1.0093880197668962e-05,True
28,30,2.0,EX_cpd01311_e0,0.0001076305811977619,-0.0,False
28,30,2.0,EX_cpd00023_e0,0.004908704146200461,-0.004908704146200461,True
28,30,2.0,EX_cpd00080_e0,1.9384528525874124e-05,-1.9384528525874124e-05,True
28,30,2.0,EX_cpd00477_e0,9.297772706759891e-06,-9.297772706759891e-06,True
28,30,2.0,EX_cpd00061_e0,1.1858187248484849e-05,-1.1858187248484849e-05,True
28,30,2.0,EX_cpd00091_e0,1.892825436643359e-05,-1.892825436643359e-05,True
28,30,5.0,EX_cpd00169_e0,5.9228887776223747e-05,-5.9228887776223747e-05,True
28,30,5.0,EX_cpd00024_e0,0.00011274896233100221,-0.00011274896233100221,True
28,30,5.0,EX_cpd00018_e0,4.33627915058275e-05,-4.33627915058275e-05,True
28,30,5.0,EX_cpd00395_e0,2.523470049417241e-05,-2.523470049417241e-05,True
28,30,5.0,EX_cpd01311_e0,0.0002690764529944047,-0.0,False
28,30,5.0,EX_cpd00023_e0,0.012271760365501153,-0.012271760365501153,True
28,30,5.0,EX_cpd00080_e0,4.8461321314685304e-05,-4.8461321314685304e-05,True
28,30,5.0,EX_cpd00477_e0,2.324443176689973e-05,-2.324443176689973e-05,True
28,30,5.0,EX_cpd00061_e0,2.964546812121212e-05,-2.964546812121212e-05,True
28,30,5.0,EX_cpd00091_e0,4.7320635916083966e-05,-4.7320635916083966e-05,True
28,30,10.0,EX_cpd00169_e0,0.00011845777555244749,-0.00011845777555244749,True
28,30,10.0,EX_cpd00024_e0,0.00022549792466200442,-0.00022549792466200442,True
28,30,10.0,EX_cpd00018_e0,8.6725583011655e-05,-8.6725583011655e-05,True
28,30,10.0,EX_cpd00395_e0,5.046940098834482e-05,-5.046940098834482e-05,True
28,30,10.0,EX_cpd01311_e0,0.0005381529059888094,-0.0,False
28,30,10.0,EX_cpd00023_e0,0.024543520731002307,-0.024543520731002307,True
28,30,10.0,EX_cpd00080_e0,9.692264262937061e-05,-9.692264262937061e-05,True
28,30,10.0,EX_cpd00477_e0,4.648886353379946e-05,-4.648886353379946e-05,True
28,30,10.0,EX_cpd00061_e0,5.929093624242424e-05,-5.929093624242424e-05,True
28,30,10.0,EX_cpd00091_e0,9.464127183216793e-05,-9.464127183216793e-05,True
30,32,0.1,EX_cpd02711_e0,2.826121442037036e-06,-2.826121442037036e-06,True
30,32,0.1,EX_cpd00169_e0,1.28083110185185e-07,-1.28083110185185e-07,True
30,32,0.1,EX_cpd00024_e0,2.4944626574074093e-06,-2.4944626574074093e-06,True
30,32,0.1,EX_cpd00018_e0,7.222674729629639e-07,-7.222674729629639e-07,True
30,32,0.1,EX_cpd01311_e0,7.75818370878368e-06,-0.0,False
30,32,0.1,EX_cpd00023_e0,3.895804137037052e-05,-3.895804137037052e-05,True
30,32,0.1,EX_cpd00111_e0,3.86863211666667e-06,-3.86863211666667e-06,True
30,32,0.1,EX_cpd00080_e0,1.0664018537037039e-06,-1.0664018537037039e-06,True
30,32,0.1,EX_cpd00477_e0,7.458332899999998e-07,-7.458332899999998e-07,True
30,32,0.1,EX_cpd00061_e0,1.137287164444446e-06,-1.137287164444446e-06,True
30,32,0.1,EX_cpd00091_e0,6.652385714814798e-07,-6.652385714814798e-07,True
30,32,0.5,EX_cpd02711_e0,1.413060721018518e-05,-1.413060721018518e-05,True
30,32,0.5,EX_cpd00169_e0,6.404155509259251e-07,-6.404155509259251e-07,True
30,32,0.5,EX_cpd00024_e0,1.2472313287037046e-05,-1.2472313287037046e-05,True
30,32,0.5,EX_cpd00018_e0,3.611337364814819e-06,-3.611337364814819e-06,True
30,32,0.5,EX_cpd01311_e0,3.8790918543918396e-05,-0.0,False
30,32,0.5,EX_cpd00023_e0,0.00019479020685185254,-0.00019479020685185254,True
30,32,0.5,EX_cpd00111_e0,1.9343160583333348e-05,-1.9343160583333348e-05,True
30,32,0.5,EX_cpd00080_e0,5.332009268518519e-06,-5.332009268518519e-06,True
30,32,0.5,EX_cpd00477_e0,3.7291664499999986e-06,-3.7291664499999986e-06,True
30,32,0.5,EX_cpd00061_e0,5.6864358222222284e-06,-5.6864358222222284e-06,True
30,32,0.5,EX_cpd00091_e0,3.3261928574073985e-06,-3.3261928574073985e-06,True
30,32,1.0,EX_cpd02711_e0,2.826121442037036e-05,-2.826121442037036e-05,True
30,32,1.0,EX_cpd00169_e0,1.2808311018518502e-06,-1.2808311018518502e-06,True
30,32,1.0,EX_cpd00024_e0,2.4944626574074093e-05,-2.4944626574074093e-05,True
30,32,1.0,EX_cpd00018_e0,7.222674729629638e-06,-7.222674729629638e-06,True
30,32,1.0,EX_cpd01311_e0,7.758183708783679e-05,-0.0,False
30,32,1.0,EX_cpd00023_e0,0.0003895804137037051,-0.0003895804137037051,True
30,32,1.0,EX_cpd00111_e0,3.8686321166666695e-05,-3.8686321166666695e-05,True
30,32,1.0,EX_cpd00080_e0,1.0664018537037038e-05,-1.0664018537037038e-05,True
30,32,1.0,EX_cpd00477_e0,7.458332899999997e-06,-7.458332899999997e-06,True
30,32,1.0,EX_cpd00061_e0,1.1372871644444457e-05,-1.1372871644444457e-05,True
30,32,1.0,EX_cpd00091_e0,6.652385714814797e-06,-6.652385714814797e-06,True
30,32,2.0,EX_cpd02711_e0,5.652242884074072e-05,-5.652242884074072e-05,True
30,32,2.0,EX_cpd00169_e0,2.5616622037037003e-06,-2.5616622037037003e-06,True
30,32,2.0,EX_cpd00024_e0,4.9889253148148185e-05,-4.9889253148148185e-05,True
30,32,2.0,EX_cpd00018_e0,1.4445349459259276e-05,-1.4445349459259276e-05,True
30,32,2.0,EX_cpd01311_e0,0.00015516367417567358,-0.0,False
30,32,2.0,EX_cpd00023_e0,0.0007791608274074102,-0.0007791608274074102,True
30,32,2.0,EX_cpd00111_e0,7.737264233333339e-05,-7.737264233333339e-05,True
30,32,2.0,EX_cpd00080_e0,2.1328037074074076e-05,-2.1328037074074076e-05,True
30,32,2.0,EX_cpd00477_e0,1.4916665799999994e-05,-1.4916665799999994e-05,True
30,32,2.0,EX_cpd00061_e0,2.2745743288888914e-05,-2.2745743288888914e-05,True
30,32,2.0,EX_cpd00091_e0,1.3304771429629594e-05,-1.3304771429629594e-05,True
30,32,10.0,EX_cpd02711_e0,0.0002826121442037036,-0.0002826121442037036,True
30,32,10.0,EX_cpd00169_e0,1.2808311018518499e-05,-1.2808311018518499e-05,True
30,32,10.0,EX_cpd00024_e0,0.0002494462657407409,-0.0002494462657407409,True
30,32,10.0,EX_cpd00018_e0,7.222674729629639e-05,-7.222674729629639e-05,True
30,32,10.0,EX_cpd01311_e0,0.000775818370878368,-0.0,False
30,32,10.0,EX_cpd00023_e0,0.003895804137037051,-0.003895804137037051,True
30,32,10.0,EX_cpd00111_e0,0.000386863211666667,-0.000386863211666667,True
30,32,10.0,EX_cpd00080_e0,0.00010664018537037038,-0.00010664018537037038,True
30,32,10.0,EX_cpd00477_e0,7.458332899999999e-05,-7.458332899999999e-05,True
30,32,10.0,EX_cpd00061_e0,0.00011372871644444456,-0.00011372871644444456,True
30,32,10.0,EX_cpd00091_e0,6.652385714814798e-05,-6.652385714814798e-05,True
32,34,0.1,EX_cpd02711_e0,7.563689787758708e-07,-7.563689787758708e-07,True
32,34,0.1,EX_cpd00169_e0,1.814817223249671e-06,-1.814817223249671e-06,True
32,34,0.1,EX_cpd00024_e0,3.3309625063848444e-06,-3.3309625063848444e-06,True
32,34,0.1,EX_cpd00018_e0,1.896697849581683e-06,-1.896697849581683e-06,True
32,34,0.1,EX_cpd00395_e0,1.6652262650814617e-06,-1.6652262650814617e-06,True
32,34,0.1,EX_cpd01311_e0,1.7983971613629985e-06,-0.0,False
32,34,0.1,EX_cpd00023_e0,0.00017580516188463231,-0.00017580516188463231,True
32,34,0.1,EX_cpd00111_e0,1.4780029952443851e-05,-1.4780029952443851e-05,True
32,34,0.1,EX_cpd00080_e0,1.657999132892999e-06,-1.657999132892999e-06,True
32,34,0.1,EX_cpd00477_e0,1.275142495112286e-06,-1.275142495112286e-06,True
32,34,0.1,EX_cpd00061_e0,1.7161759971818574e-06,-1.7161759971818574e-06,True
32,34,0.1,EX_cpd00091_e0,1.971790144958169e-06,-1.971790144958169e-06,True
32,34,0.5,EX_cpd02711_e0,3.781844893879355e-06,-3.781844893879355e-06,True
32,34,0.5,EX_cpd00169_e0,9.074086116248354e-06,-9.074086116248354e-06,True
32,34,0.5,EX_cpd00024_e0,1.6654812531924224e-05,-1.6654812531924224e-05,True
32,34,0.5,EX_cpd00018_e0,9.483489247908414e-06,-9.483489247908414e-06,True
32,34,0.5,EX_cpd00395_e0,8.32613132540731e-06,-8.32613132540731e-06,True
32,34,0.5,EX_cpd01311_e0,8.991985806814991e-06,0.0,False
32,34,0.5,EX_cpd00023_e0,0.0008790258094231615,-0.0008790258094231615,True
32,34,0.5,EX_cpd00111_e0,7.390014976221926e-05,-7.390014976221926e-05,True
32,34,0.5,EX_cpd00080_e0,8.289995664464995e-06,-8.289995664464995e-06,True
32,34,0.5,EX_cpd00477_e0,6.37571247556143e-06,-6.37571247556143e-06,True
32,34,0.5,EX_cpd00061_e0,8.580879985909288e-06,-8.580879985909288e-06,True
32,34,0.5,EX_cpd00091_e0,9.858950724790843e-06,-9.858950724790843e-06,True
32,34,1.0,EX_cpd02711_e0,7.56368978775871e-06,-7.56368978775871e-06,True
32,34,1.0,EX_cpd00169_e0,1.8148172232496707e-05,-1.8148172232496707e-05,True
32,34,1.0,EX_cpd00024_e0,3.330962506384845e-05,-3.330962506384845e-05,True
32,34,1.0,EX_cpd00018_e0,1.8966978495816827e-05,-1.8966978495816827e-05,True
32,34,1.0,EX_cpd00395_e0,1.665226265081462e-05,-1.665226265081462e-05,True
32,34,1.0,EX_cpd01311_e0,1.7983971613629983e-05,-0.0,False
32,34,1.0,EX_cpd00023_e0,0.001758051618846323,-0.001758051618846323,True
32,34,1.0,EX_cpd00111_e0,0.00014780029952443852,-0.00014780029952443852,True
32,34,1.0,EX_cpd00080_e0,1.657999132892999e-05,-1.657999132892999e-05,True
32,34,1.0,EX_cpd00477_e0,1.275142495112286e-05,-1.275142495112286e-05,True
32,34,1.0,EX_cpd00061_e0,1.7161759971818576e-05,-1.7161759971818576e-05,True
32,34,1.0,EX_cpd00091_e0,1.9717901449581686e-05,-1.9717901449581686e-05,True
32,34,2.0,EX_cpd02711_e0,1.512737957551742e-05,-1.512737957551742e-05,True
32,34,2.0,EX_cpd00169_e0,3.6296344464993414e-05,-3.6296344464993414e-05,True
32,34,2.0,EX_cpd00024_e0,6.66192501276969e-05,-6.66192501276969e-05,True
32,34,2.0,EX_cpd00018_e0,3.7933956991633654e-05,-3.7933956991633654e-05,True
32,34,2.0,EX_cpd00395_e0,3.330452530162924e-05,-3.330452530162924e-05,True
32,34,2.0,EX_cpd01311_e0,3.5967943227259966e-05,-0.0,False
32,34,2.0,EX_cpd00023_e0,0.003516103237692646,-0.003516103237692646,True
32,34,2.0,EX_cpd00111_e0,0.00029560059904887705,-0.00029560059904887705,True
32,34,2.0,EX_cpd00080_e0,3.315998265785998e-05,-3.315998265785998e-05,True
32,34,2.0,EX_cpd00477_e0,2.550284990224572e-05,-2.550284990224572e-05,True
32,34,2.0,EX_cpd00061_e0,3.432351994363715e-05,-3.432351994363715e-05,True
32,34,2.0,EX_cpd00091_e0,3.943580289916337e-05,-3.943580289916337e-05,True
32,34,5.0,EX_cpd02711_e0,3.7818448938793546e-05,-3.7818448938793546e-05,True
32,34,5.0,EX_cpd00169_e0,9.074086116248354e-05,-9.074086116248354e-05,True
32,34,5.0,EX_cpd00024_e0,0.0001665481253192422,-0.0001665481253192422,True
32,34,5.0,EX_cpd00018_e0,9.483489247908415e-05,-9.483489247908415e-05,True
32,34,5.0,EX_cpd00395_e0,8.32613132540731e-05,-8.32613132540731e-05,True
32,34,5.0,EX_cpd01311_e0,8.99198580681499e-05,-0.0,False
32,34,5.0,EX_cpd00023_e0,0.008790258094231614,-0.008790258094231614,True
32,34,5.0,EX_cpd00111_e0,0.0007390014976221926,-0.0007390014976221926,True
32,34,5.0,EX_cpd00080_e0,8.289995664464994e-05,-8.289995664464994e-05,True
32,34,5.0,EX_cpd00477_e0,6.37571247556143e-05,-6.37571247556143e-05,True
32,34,5.0,EX_cpd00061_e0,8.580879985909286e-05,-8.580879985909286e-05,True
32,34,5.0,EX_cpd00091_e0,9.858950724790842e-05,-9.858950724790842e-05,True
32,34,10.0,EX_cpd02711_e0,7.563689787758709e-05,-7.563689787758709e-05,True
32,34,10.0,EX_cpd00169_e0,0.00018148172232496708,-0.00018148172232496708,True
32,34,10.0,EX_cpd00024_e0,0.0003330962506384844,-0.0003330962506384844,True
32,34,10.0,EX_cpd00018_e0,0.0001896697849581683,-0.0001896697849581683,True
32,34,10.0,EX_cpd00395_e0,0.0001665226265081462,-0.0001665226265081462,True
32,34,10.0,EX_cpd01311_e0,0.0001798397161362998,-0.0,False
32,34,10.0,EX_cpd00023_e0,0.01758051618846323,-0.01758051618846323,True
32,34,10.0,EX_cpd00111_e0,0.0014780029952443851,-0.0014780029952443851,True
32,34,10.0,EX_cpd00080_e0,0.00016579991328929988,-0.00016579991328929988,True
32,34,10.0,EX_cpd00477_e0,0.0001275142495112286,-0.0001275142495112286,True
32,34,10.0,EX_cpd00061_e0,0.00017161759971818572,-0.00017161759971818572,True
32,34,10.0,EX_cpd00091_e0,0.00019717901449581684,-0.00019717901449581684,True
34,36,0.1,EX_cpd02711_e0,1.95537811087113e-06,-1.95537811087113e-06,True
34,36,0.1,EX_cpd00169_e0,6.670606515478753e-07,-6.670606515478753e-07,True
34,36,0.1,EX_cpd00024_e0,3.3786727199424095e-06,-3.3786727199424095e-06,True
34,36,0.1,EX_cpd00018_e0,6.129476021598262e-07,-6.129476021598262e-07,True
34,36,0.1,EX_cpd00395_e0,8.691160620590357e-07,-8.691160620590357e-07,True
34,36,0.1,EX_cpd00023_e0,8.427623295896334e-05,-8.427623295896334e-05,True
34,36,0.1,EX_cpd00080_e0,1.157060945860331e-06,-1.157060945860331e-06,True
34,36,0.1,EX_cpd00477_e0,3.048734057595397e-07,-3.048734057595397e-07,True
34,36,0.1,EX_cpd00061_e0,1.207522789776818e-06,-1.207522789776818e-06,True
34,36,0.1,EX_cpd00091_e0,5.470064158387341e-07,-5.470064158387341e-07,True
34,36,0.5,EX_cpd02711_e0,9.776890554355651e-06,-9.776890554355651e-06,True
34,36,0.5,EX_cpd00169_e0,3.3353032577393767e-06,-3.3353032577393767e-06,True
34,36,0.5,EX_cpd00024_e0,1.6893363599712044e-05,-1.6893363599712044e-05,True
34,36,0.5,EX_cpd00018_e0,3.064738010799131e-06,-3.064738010799131e-06,True
34,36,0.5,EX_cpd00395_e0,4.345580310295179e-06,-4.345580310295179e-06,True
34,36,0.5,EX_cpd00023_e0,0.0004213811647948166,-0.0004213811647948166,True
34,36,0.5,EX_cpd00080_e0,5.785304729301654e-06,-5.785304729301654e-06,True
34,36,0.5,EX_cpd00477_e0,1.5243670287976982e-06,-1.5243670287976982e-06,True
34,36,0.5,EX_cpd00061_e0,6.037613948884089e-06,-6.037613948884089e-06,True
34,36,0.5,EX_cpd00091_e0,2.73503207919367e-06,-2.73503207919367e-06,True
34,36,1.0,EX_cpd02711_e0,1.9553781108711302e-05,-1.9553781108711302e-05,True
34,36,1.0,EX_cpd00169_e0,6.670606515478753e-06,-6.670606515478753e-06,True
34,36,1.0,EX_cpd00024_e0,3.378672719942409e-05,-3.378672719942409e-05,True
34,36,1.0,EX_cpd00018_e0,6.129476021598262e-06,-6.129476021598262e-06,True
34,36,1.0,EX_cpd00395_e0,8.691160620590357e-06,-8.691160620590357e-06,True
34,36,1.0,EX_cpd00023_e0,0.0008427623295896332,-0.0008427623295896332,True
34,36,1.0,EX_cpd00080_e0,1.1570609458603308e-05,-1.1570609458603308e-05,True
34,36,1.0,EX_cpd00477_e0,3.0487340575953963e-06,-3.0487340575953963e-06,True
34,36,1.0,EX_cpd00061_e0,1.2075227897768177e-05,-1.2075227897768177e-05,True
34,36,1.0,EX_cpd00091_e0,5.47006415838734e-06,-5.47006415838734e-06,True
34,36,2.0,EX_cpd02711_e0,3.9107562217422604e-05,-3.9107562217422604e-05,True
34,36,2.0,EX_cpd00169_e0,1.3341213030957507e-05,-1.3341213030957507e-05,True
34,36,2.0,EX_cpd00024_e0,6.757345439884818e-05,-6.757345439884818e-05,True
34,36,2.0,EX_cpd00018_e0,1.2258952043196525e-05,-1.2258952043196525e-05,True
34,36,2.0,EX_cpd00395_e0,1.7382321241180714e-05,-1.7382321241180714e-05,True
34,36,2.0,EX_cpd00023_e0,0.0016855246591792664,-0.0016855246591792664,True
34,36,2.0,EX_cpd00080_e0,2.3141218917206615e-05,-2.3141218917206615e-05,True
34,36,2.0,EX_cpd00477_e0,6.097468115190793e-06,-6.097468115190793e-06,True
34,36,2.0,EX_cpd00061_e0,2.4150455795536355e-05,-2.4150455795536355e-05,True
34,36,2.0,EX_cpd00091_e0,1.094012831677468e-05,-1.094012831677468e-05,True
34,36,5.0,EX_cpd02711_e0,9.776890554355651e-05,-9.776890554355651e-05,True
34,36,5.0,EX_cpd00169_e0,3.335303257739377e-05,-3.335303257739377e-05,True
34,36,5.0,EX_cpd00024_e0,0.00016893363599712046,-0.00016893363599712046,True
34,36,5.0,EX_cpd00018_e0,3.064738010799132e-05,-3.064738010799132e-05,True
34,36,5.0,EX_cpd00395_e0,4.345580310295178e-05,-4.345580310295178e-05,True
34,36,5.0,EX_cpd00023_e0,0.004213811647948166,-0.004213811647948166,True
34,36,5.0,EX_cpd00080_e0,5.785304729301653e-05,-5.785304729301653e-05,True
34,36,5.0,EX_cpd00477_e0,1.5243670287976981e-05,-1.5243670287976981e-05,True
34,36,5.0,EX_cpd00061_e0,6.037613948884089e-05,-6.037613948884089e-05,True
34,36,5.0,EX_cpd00091_e0,2.73503207919367e-05,-2.73503207919367e-05,True
34,36,10.0,EX_cpd02711_e0,0.00019553781108711302,-0.00019553781108711302,True
34,36,10.0,EX_cpd00169_e0,6.670606515478754e-05,-6.670606515478754e-05,True
34,36,10.0,EX_cpd00024_e0,0.00033786727199424093,-0.00033786727199424093,True
34,36,10.0,EX_cpd00018_e0,6.129476021598264e-05,-6.129476021598264e-05,True
34,36,10.0,EX_cpd00395_e0,8.691160620590356e-05,-8.691160620590356e-05,True
34,36,10.0,EX_cpd00023_e0,0.008427623295896332,-0.008427623295896332,True
34,36,10.0,EX_cpd00080_e0,0.00011570609458603306,-0.00011570609458603306,True
34,36,10.0,EX_cpd00477_e0,3.0487340575953962e-05,-3.0487340575953962e-05,True
34,36,10.0,EX_cpd00061_e0,0.00012075227897768177,-0.00012075227897768177,True
34,36,10.0,EX_cpd00091_e0,5.47006415838734e-05,-5.47006415838734e-05,True
36,38,0.1,EX_cpd00024_e0,1.549897483792053e-06,-1.549897483792053e-06,True
36,38,0.1,EX_cpd00018_e0,3.741667659938845e-07,-3.741667659938845e-07,True
36,38,0.1,EX_cpd00395_e0,1.8662618363302766e-06,-1.8662618363302766e-06,True
36,38,0.1,EX_cpd00111_e0,3.2933148207951046e-06,-3.2933148207951046e-06,True
36,38,0.1,EX_cpd00080_e0,4.4896132318042903e-07,-4.4896132318042903e-07,True
36,38,0.1,EX_cpd00477_e0,1.401106116207949e-07,-1.401106116207949e-07,True
36,38,0.1,EX_cpd00091_e0,4.2349045639143764e-07,-4.2349045639143764e-07,True
36,38,0.5,EX_cpd00024_e0,7.749487418960265e-06,-7.749487418960265e-06,True
36,38,0.5,EX_cpd00018_e0,1.8708338299694224e-06,-1.8708338299694224e-06,True
36,38,0.5,EX_cpd00395_e0,9.331309181651382e-06,-9.331309181651382e-06,True
36,38,0.5,EX_cpd00111_e0,1.6466574103975522e-05,-1.6466574103975522e-05,True
36,38,0.5,EX_cpd00080_e0,2.2448066159021448e-06,-2.2448066159021448e-06,True
36,38,0.5,EX_cpd00477_e0,7.005530581039743e-07,-7.005530581039743e-07,True
36,38,0.5,EX_cpd00091_e0,2.1174522819571884e-06,-2.1174522819571884e-06,True
36,38,1.0,EX_cpd00024_e0,1.549897483792053e-05,-1.549897483792053e-05,True
36,38,1.0,EX_cpd00018_e0,3.7416676599388448e-06,-3.7416676599388448e-06,True
36,38,1.0,EX_cpd00395_e0,1.8662618363302764e-05,-1.8662618363302764e-05,True
36,38,1.0,EX_cpd00111_e0,3.2933148207951043e-05,-3.2933148207951043e-05,True
36,38,1.0,EX_cpd00080_e0,4.4896132318042895e-06,-4.4896132318042895e-06,True
36,38,1.0,EX_cpd00477_e0,1.4011061162079487e-06,-1.4011061162079487e-06,True
36,38,1.0,EX_cpd00091_e0,4.234904563914377e-06,-4.234904563914377e-06,True
36,38,2.0,EX_cpd00024_e0,3.099794967584106e-05,-3.099794967584106e-05,True
36,38,2.0,EX_cpd00018_e0,7.4833353198776895e-06,-7.4833353198776895e-06,True
36,38,2.0,EX_cpd00395_e0,3.732523672660553e-05,-3.732523672660553e-05,True
36,38,2.0,EX_cpd00111_e0,6.586629641590209e-05,-6.586629641590209e-05,True
36,38,2.0,EX_cpd00080_e0,8.979226463608579e-06,-8.979226463608579e-06,True
36,38,2.0,EX_cpd00477_e0,2.8022122324158974e-06,-2.8022122324158974e-06,True
36,38,2.0,EX_cpd00091_e0,8.469809127828754e-06,-8.469809127828754e-06,True
36,38,5.0,EX_cpd00024_e0,7.749487418960265e-05,-7.749487418960265e-05,True
36,38,5.0,EX_cpd00018_e0,1.870833829969423e-05,-1.870833829969423e-05,True
36,38,5.0,EX_cpd00395_e0,9.331309181651382e-05,-9.331309181651382e-05,True
36,38,5.0,EX_cpd00111_e0,0.00016466574103975523,-0.00016466574103975523,True
36,38,5.0,EX_cpd00080_e0,2.244806615902145e-05,-2.244806615902145e-05,True
36,38,5.0,EX_cpd00477_e0,7.0055305810397444e-06,-7.0055305810397444e-06,True
36,38,5.0,EX_cpd00091_e0,2.117452281957188e-05,-2.117452281957188e-05,True
36,38,10.0,EX_cpd00024_e0,0.0001549897483792053,-0.0001549897483792053,True
36,38,10.0,EX_cpd00018_e0,3.741667659938846e-05,-3.741667659938846e-05,True
36,38,10.0,EX_cpd00395_e0,0.00018662618363302763,-0.00018662618363302763,True
36,38,10.0,EX_cpd00111_e0,0.00032933148207951046,-0.00032933148207951046,True
36,38,10.0,EX_cpd00080_e0,4.48961323180429e-05,-4.48961323180429e-05,True
36,38,10.0,EX_cpd00477_e0,1.4011061162079489e-05,-1.4011061162079489e-05,True
36,38,10.0,EX_cpd00091_e0,4.234904563914376e-05,-4.234904563914376e-05,True
38,40,0.1,EX_cpd00080_e0,2.274371031676792e-08,-2.274371031676792e-08,True
38,40,0.5,EX_cpd00080_e0,1.137185515838396e-07,-1.137185515838396e-07,True
38,40,1.0,EX_cpd00080_e0,2.274371031676792e-07,-2.274371031676792e-07,True
38,40,2.0,EX_cpd00080_e0,4.548742063353584e-07,-4.548742063353584e-07,True
38,40,5.0,EX_cpd00080_e0,1.137185515838396e-06,-1.137185515838396e-06,True
38,40,10.0,EX_cpd00080_e0,2.274371031676792e-06,-2.274371031676792e-06,True
40,42,0.1,EX_cpd01311_e0,1.4893539469765633e-07,0.0,False
40,42,0.1,EX_cpd00111_e0,2.887938628887047e-06,-2.887938628887047e-06,True
40,42,0.5,EX_cpd01311_e0,7.446769734882817e-07,-0.0,False
40,42,0.5,EX_cpd00111_e0,1.4439693144435234e-05,-1.4439693144435234e-05,True
40,42,1.0,EX_cpd01311_e0,1.4893539469765634e-06,-0.0,False
40,42,1.0,EX_cpd00111_e0,2.8879386288870468e-05,-2.8879386288870468e-05,True
40,42,2.0,EX_cpd01311_e0,2.978707893953127e-06,-0.0,False
40,42,2.0,EX_cpd00111_e0,5.7758772577740936e-05,-5.7758772577740936e-05,True
